"","name","nclients","nthreads","cc","phasing","rate","facet","zipf","commute_ratio","timeout_scaling","throughput","op_timeouts"
"437","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,7741.89703296813,19
"438","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,6320.77387988878,0
"439","v0.27.5-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,5102.65542432123,1
"440","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",1000,262.422468349185,0
"441","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",1000,2879.67849896595,16
"442","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,451.679417347711,0
"443","v0.27.5-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,58.4780009251743,2
"444","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,8.12684799336019,26
"445","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,6342.68510377534,0
"446","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11878.7540530484,1
"447","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,12154.6345589333,34
"448","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,6344.19453575937,0
"449","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11857.2107128503,10
"450","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,12253.1336793472,36
"451","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,6345.17208651781,0
"452","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11735.9169660467,21
"453","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12019.9689725128,67
"454","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",1000,6331.31956332052,0
"455","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",1000,11497.9660285254,30
"456","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",1000,12127.9958646878,53
"457","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,6204.61826392173,0
"458","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,11609.5267191796,20
"459","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12442.8235138092,58
"460","v0.27.5-sampa",4,4,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.68734069669,0
"461","v0.27.5-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,4167.91424636206,0
"462","v0.27.5-sampa",4,32,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,2903.12459749464,0
"463","v0.27.5-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,2211.82497778242,2
"464","v0.27.5-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1771.75012686295,14
"465","v0.27.5-sampa",4,4,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.33111223647,0
"466","v0.27.5-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6345.62868827345,0
"467","v0.27.5-sampa",4,32,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6817.28206953681,0
"468","v0.27.5-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6029.23159449275,0
"469","v0.27.5-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,5291.94382852919,12
"470","v0.27.5-sampa",4,4,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.92750049977,0
"471","v0.27.5-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6295.8374958375,0
"472","v0.27.5-sampa",4,32,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,7283.64002539058,1
"473","v0.27.5-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,7421.20684193855,15
"474","v0.27.5-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,7426.00661796023,36
"475","v0.27.5-sampa",4,4,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.42079397604,0
"476","v0.27.5-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6345.46792730567,0
"477","v0.27.5-sampa",4,32,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,10753.3865960342,0
"478","v0.27.5-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11315.9484962581,15
"479","v0.27.5-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11356.9480844353,35
"480","v0.27.5-sampa",4,4,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.92222322175,0
"481","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6345.00674426737,0
"482","v0.27.5-sampa",4,32,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,2323.54107024884,0
"483","v0.27.5-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6840.61778520818,0
"484","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6608.56680767183,18
"485","v0.27.5-sampa",4,4,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,1583.7295544886,0
"486","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,6343.45681561585,0
"487","v0.27.5-sampa",4,32,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11122.7576293013,0
"488","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,11975.6423111914,13
"489","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",1000,12157.490545463,37
"598","v0.27.5-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,6345.06000985733,0
"599","v0.27.5-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,6184.05638836494,0
"600","v0.27.5-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,5223.79488121921,17
"601","v0.27.5-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,6344.84871492604,0
"602","v0.27.5-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,4075.76661574472,0
"603","v0.27.5-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,3251.1812941463,20
"604","v0.27.5-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,1828.73460171996,0
"605","v0.27.5-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,1127.01252236136,3
"606","v0.27.5-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,887.919096974529,24
"607","v0.27.5-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",1000,972.637517630465,0
"608","v0.27.5-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",1000,569.912727225325,3
"609","v0.27.5-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",1000,456.590664985147,28
"610","v0.27.5-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,612.937883832288,0
"611","v0.27.5-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,347.646995564796,2
"612","v0.27.5-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,285.516240831789,29
"613","v0.27.5-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,6343.67277886197,0
"614","v0.27.5-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,8730.57141054631,0
"615","v0.27.5-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,7968.32637603821,14
"616","v0.27.5-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,6342.55019431669,0
"617","v0.27.5-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,7673.90135243698,0
"618","v0.27.5-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,7045.30217412125,20
"619","v0.27.5-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,6063.37493506666,0
"620","v0.27.5-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,4030.8470390936,1
"621","v0.27.5-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,3320.08082716633,20
"622","v0.27.5-sampa",4,16,"boosting","off",100,"50% update
zipf: 1",1,"0.5",1000,3408.88208269525,0
"623","v0.27.5-sampa",4,64,"boosting","off",100,"50% update
zipf: 1",1,"0.5",1000,2365.35177651922,0
"624","v0.27.5-sampa",4,96,"boosting","off",100,"50% update
zipf: 1",1,"0.5",1000,1974.26891379135,21
"625","v0.27.5-sampa",4,16,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,2452.40877030054,0
"626","v0.27.5-sampa",4,64,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,1705.3415494118,2
"627","v0.27.5-sampa",4,96,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,1344.73113219878,27
"628","v0.27.5-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,6342.64285666709,0
"629","v0.27.5-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11375.1748159485,10
"630","v0.27.5-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11373.7398750138,60
"631","v0.27.5-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,6343.03431142371,0
"632","v0.27.5-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,10985.7061215591,7
"633","v0.27.5-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,10883.3973191473,51
"634","v0.27.5-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,2897.24911020191,0
"635","v0.27.5-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,2948.19172184886,28
"636","v0.27.5-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,2962.40807207019,50
"637","v0.27.5-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",1000,1449.29654182886,5
"638","v0.27.5-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",1000,1450.56646352264,48
"639","v0.27.5-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",1000,1449.23582558766,82
"640","v0.27.5-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,931.794946691982,13
"641","v0.27.5-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,960.833936282711,57
"642","v0.27.5-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,979.322247237668,97
"643","v0.27.5-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,6342.62820833042,0
"644","v0.27.5-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11578.8320077047,2
"645","v0.27.5-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11729.3442476204,33
"646","v0.27.5-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,6342.97094064912,0
"647","v0.27.5-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11511.3912873167,7
"648","v0.27.5-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11747.5885681741,34
"649","v0.27.5-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,6344.78716389479,0
"650","v0.27.5-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10368.8653845515,19
"651","v0.27.5-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,10458.2278061942,57
"652","v0.27.5-sampa",4,16,"boosting","on",100,"50% update
zipf: 1",1,"0.5",1000,6231.52258249278,0
"653","v0.27.5-sampa",4,64,"boosting","on",100,"50% update
zipf: 1",1,"0.5",1000,8913.7074712491,35
"654","v0.27.5-sampa",4,96,"boosting","on",100,"50% update
zipf: 1",1,"0.5",1000,9096.47373685849,61
"655","v0.27.5-sampa",4,16,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,5536.40822769003,0
"656","v0.27.5-sampa",4,64,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7548.88845366095,33
"657","v0.27.5-sampa",4,96,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,7783.09388750464,67
"658","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,6342.01736362032,0
"659","v0.27.5-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,9017.86988809327,0
"660","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",1000,8416.46893516616,15
"661","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,6343.86292108637,0
"662","v0.27.5-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,8254.21895427005,0
"663","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",1000,7601.902263906,18
"664","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,6318.48151848152,0
"665","v0.27.5-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,5124.29762761553,0
"666","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",1000,4960.11602610587,17
"667","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",1000,3782.89881236836,0
"668","v0.27.5-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",1000,2051.05325775072,0
"669","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",1000,949.220505375229,16
"670","v0.27.5-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,785.730893147773,0
"671","v0.27.5-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,2110.26358647007,5
"672","v0.27.5-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",1000,872.230808861412,5
"673","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,6341.61287959022,5
"674","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,11795.3880245449,6
"675","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",1000,12209.720688546,30
"676","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,6343.35118429116,0
"677","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,11881.9720040516,4
"678","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",1000,12177.8039992973,29
"679","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,6343.86292108637,0
"680","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,11684.1633317281,20
"681","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",1000,12137.239559157,53
"682","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",1000,6329.39719075306,0
"683","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",1000,11610.7991059419,19
"684","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",1000,12144.1189435343,66
"685","v0.27.5-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,6217.12245978443,0
"686","v0.27.5-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,11485.4391499253,33
"687","v0.27.5-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",1000,12615.004324156,80
