"","name","nclients","nthreads","cc","rate","mix","alpha","lambda","nusers","ncategories","nregions","phasing","cc_ph","timeout_scaling","throughput","state","avg_latency_ms"
"182","v0.28.1-sampa","4",16,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,11967.9389160395,"u5000_z1.2_l20",0.815652052887961
"183","v0.28.1-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,272.553423353256,"u5000_z1.2_l20",116.067015209125
"184","v0.28.1-sampa","4",32,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12142.4571472121,"u5000_z1.2_l20",2.50689051047085
"185","v0.28.1-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,9491.6855285456,"u5000_z1.2_l20",2.97885537271173
"186","v0.28.1-sampa","4",32,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13531.7666900072,"u5000_z1.2_l20",2.26608553715148
"187","v0.28.1-sampa","4",32,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,174.910804596206,"u5000_z1.2_l20",180.861844551878
"188","v0.28.1-sampa","4",32,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11631.2581800875,"u5000_z1.2_l20",2.57511650375085
"189","v0.28.1-sampa","4",32,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,6551.80155086199,"u5000_z1.2_l20",4.23505284424906
"190","v0.28.1-sampa","4",32,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11734.6881023801,"u5000_z1.2_l20",2.56157866067477
"191","v0.28.1-sampa","4",32,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,13879.191059074,"u5000_z1.2_l20",2.24131485102956
"192","v0.28.1-sampa","4",32,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,14628.4953838476,"u5000_z1.2_l20",2.11587096539427
"193","v0.28.1-sampa","4",32,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,12259.0633208927,"u5000_z1.2_l20",2.4925178972983
"194","v0.28.1-sampa","4",32,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,12146.2388216728,"u5000_z1.2_l20",2.51339009160632
"195","v0.28.1-sampa","4",64,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,144.212570060933,"u5000_z1.2_l20",430.355630821338
"196","v0.28.1-sampa","4",64,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12201.153123984,"u5000_z1.2_l20",5.17376574930532
"197","v0.28.1-sampa","4",64,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,10306.2905401598,"u5000_z1.2_l20",5.82939912782845
"198","v0.28.1-sampa","4",64,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13037.628500561,"u5000_z1.2_l20",4.83092007868427
"199","v0.28.1-sampa","4",64,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,94.1396537311243,"u5000_z1.2_l20",658.98051948052
"200","v0.28.1-sampa","4",64,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11111.0637299844,"u5000_z1.2_l20",5.56399234784252
"201","v0.28.1-sampa","4",64,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,7777.14976189726,"u5000_z1.2_l20",7.62484974552647
"202","v0.28.1-sampa","4",64,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,10999.9983459346,"u5000_z1.2_l20",5.69535418057586
"203","v0.28.1-sampa","4",64,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,13223.7336695124,"u5000_z1.2_l20",4.75880371440281
"204","v0.28.1-sampa","4",64,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,13353.9827406291,"u5000_z1.2_l20",4.72390910669544
"205","v0.28.1-sampa","4",64,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,11818.0748937721,"u5000_z1.2_l20",5.29151784963359
"206","v0.28.1-sampa","4",64,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,12155.7365879276,"u5000_z1.2_l20",5.16109054319354
"207","v0.28.1-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,96.6050273077829,"u5000_z1.2_l20",935.754472013849
"208","v0.28.1-sampa","4",96,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12301.4380017493,"u5000_z1.2_l20",7.59957896409279
"209","v0.28.1-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,9694.19966564199,"u5000_z1.2_l20",9.55515413272199
"210","v0.28.1-sampa","4",96,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13044.1863313329,"u5000_z1.2_l20",7.27213670528886
"211","v0.28.1-sampa","4",96,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,68.3448312475027,"u5000_z1.2_l20",1323.0417007359
"212","v0.28.1-sampa","4",96,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11097.6598531376,"u5000_z1.2_l20",8.41728831808044
"213","v0.28.1-sampa","4",96,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,2820.5863059414,"u5000_z1.2_l20",11.7942557803468
"214","v0.28.1-sampa","4",96,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11319.3854807896,"u5000_z1.2_l20",8.35225208330892
"215","v0.28.1-sampa","4",96,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,13179.5680647986,"u5000_z1.2_l20",7.18229012311572
"216","v0.28.1-sampa","4",96,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,5003.27651123599,"u5000_z1.2_l20",5.85315065337053
"217","v0.28.1-sampa","4",96,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,11546.7558103778,"u5000_z1.2_l20",8.16638603484416
"218","v0.28.1-sampa","4",96,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,11924.4867427195,"u5000_z1.2_l20",7.93399764098455
