"","name","nclients","nthreads","cc","rate","scale","mix","workload","alpha","phasing","async","cc_ph","timeout_scaling","throughput","op_timeouts","avg_latency_ms","txn_failed","total_time"
"41","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,2833.46021032151,0,3.50575550564968,0,60.0319
"42","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,2759.71522544652,18,3.60989415498992,0,60.0475
"43","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,2013.76045937173,0,13.1086153747351,4,61.8584
"44","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,4092.55776129158,0,5.98069811857451,0,60.1311
"45","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,2063.83831481567,64,13.2515679220655,0,60.8788
"46","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,4391.69797580231,4,5.34434051149083,0,60.419
"47","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,3832.64570423847,0,6.23368804256511,0,63.3578
"48","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,4294.89184970362,1,5.55350343020119,0,60.4113
"49","v0.27.5-sampa","2",32,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,1157.99042596451,0,42.8876294809914,25,63.6931
"50","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,3500.03022337525,0,16.5633868558626,0,61.2109
"51","v0.27.5-sampa","2",32,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,2042.42947648777,73,29.0534521158129,0,60.6748
"52","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,6257.6831797943,12,8.69110809146691,0,60.2127
"53","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,4258.80610044841,0,13.4896108333075,0,60.4808
"54","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,6323.60422645447,0,8.54734486119635,0,61.328
"55","v0.27.5-sampa","2",64,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,1313.08335025758,0,64.4655266310859,67,69.9194
"56","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,2912.75314072841,0,42.6438540993458,1,60.5592
"57","v0.27.5-sampa","2",64,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,2115.9847266102,173,57.3164178193032,0,61.9116
"58","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,7115.64023039433,3,16.6904776234104,0,60.7133
"59","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,3142.61749065531,1,39.452609975538,0,61.3985
"60","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,7966.36442923201,14,14.6864336057243,0,60.769
"61","v0.27.5-sampa","2",4,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,1446.23096330466,0,3.02989268112938,0,60.0485
"62","v0.27.5-sampa","2",4,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,1595.04868845222,0,2.61233314532807,0,60.0245
"63","v0.27.5-sampa","2",4,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,1269.47981457819,17,3.79845426773545,0,60.3381
"64","v0.27.5-sampa","2",4,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,1610.69661027354,22,2.5182011083414,0,60.2733
"65","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,1521.99651306269,0,2.8119693654267,0,60.0527
"66","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,1613.51431434631,8,2.49352096401453,0,60.0726
"67","v0.27.5-sampa","2",8,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,2284.17421588893,0,4.73509471295138,0,60.1828
"68","v0.27.5-sampa","2",8,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,2758.85362505719,0,3.59812802296549,0,60.1025
"69","v0.27.5-sampa","2",8,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,2055.65099276897,3,5.51169306513782,0,60.0744
"70","v0.27.5-sampa","2",8,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,3081.84147472176,7,3.02931978951001,0,60.1822
"71","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,2808.19480791548,0,3.47544108940201,0,60.1454
"72","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,2743.59008519908,0,3.57312468891506,0,60.0476
"73","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,1859.69897731591,0,14.8363035482667,2,60.527
"74","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,4255.51677128433,0,5.67431763242508,0,60.0759
"75","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,2206.14173489894,26,12.3610973094238,0,60.211
"76","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,4275.54820842293,3,5.54475646199821,0,60.7342
"77","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,4330.45662789945,0,5.56341147529677,0,60.2657
"78","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,4314.28205814265,1,5.50592830563709,0,60.1727
"79","v0.27.5-sampa","2",32,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,1265.35706181724,0,42.7126937363904,19,61.698
"80","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,3909.5731479306,0,14.7877572094834,0,60.4378
"81","v0.27.5-sampa","2",32,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,2056.85512037993,126,28.7417481905671,0,61.1273
"82","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,6726.5403550649,2,7.98463252109455,0,60.327
"83","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,3791.01280928744,0,15.263750753137,0,60.4171
"84","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,6470.91377859079,0,8.31562235935779,0,60.3516
"85","v0.27.5-sampa","2",64,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,487.984996520085,0,7.90582471420795,261,37.6446
"86","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,3122.52096658519,0,39.3289793027301,1,61.4907
"87","v0.27.5-sampa","2",64,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,1983.74510372958,170,61.4498399663768,0,62.3689
"88","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,7292.45823396856,0,16.1886928339935,0,60.9287
"89","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,3411.00496098325,0,36.0426291170372,0,60.7944
"90","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,7882.50072278106,4,14.9677277920413,0,60.1842
"91","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,5855.57331136191,1,9.42474085253417,0,60.1994
"92","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,6299.3052712194,0,8.62114154890661,0,60.3257
"93","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,7353.20533572395,3,16.1830020500131,0,60.2355
"94","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,8258.9516524598,4,14.3228102841504,0,60.3464
"95","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,8510.38438715633,15,21.4817512027704,0,60.668
"96","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,7904.97193593532,1,22.9577265540484,0,60.8073
"97","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,5708.14325763482,0,9.66521749238602,0,60.283
"98","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,6510.49607520689,2,8.32160716659679,0,60.0796
"99","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,7537.01755403312,4,15.7124517484854,0,60.3565
"100","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,7835.29275304684,7,15.1696922530326,0,60.3495
"101","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,8203.86688551579,1,22.3626289490651,0,60.4983
"102","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,7621.96957417741,0,24.1261788307388,0,60.4618
"103","v0.27.5-sampa","2",32,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,6094.25334788744,0,9.01313310580205,0,60.0976
"104","v0.27.5-sampa","2",32,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,5742.24872882976,0,9.62519539165171,0,60.1611
"105","v0.27.5-sampa","2",64,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,7837.54467406069,0,15.0322018854193,0,60.6616
"106","v0.27.5-sampa","2",64,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,8160.31500585025,3,14.4274389257402,0,60.5957
"107","v0.27.5-sampa","2",96,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,7890.93817262692,5,23.1117812172854,0,60.7692
"108","v0.27.5-sampa","2",96,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,8554.30038215008,0,21.2498171487524,0,60.7353
"109","v0.27.5-sampa","2",4,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,1358.63257541067,0,3.45568192960094,0,60.0545
"110","v0.27.5-sampa","2",4,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,1416.27348867264,0,3.26359360301035,0,60.0449
"111","v0.27.5-sampa","2",4,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,1161.84505626876,30,4.42808454576698,0,60.1044
"112","v0.27.5-sampa","2",4,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,1525.80017848342,6,2.84965408873661,0,60.0616
"113","v0.27.5-sampa","2",4,"r/w locks",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","off",0,"r/w locks",1000,1841.10218905141,0,1.52334726821941,0,60.026
"114","v0.27.5-sampa","2",4,"boosting",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","off",0,"boosting",1000,1846.38197903997,0,1.48877799635438,0,60.019
"115","v0.27.5-sampa","2",4,"r/w locks",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","on",0,"r/w locks
 + phasing",1000,1747.0473752966,24,1.72202807874256,0,60.0144
"116","v0.27.5-sampa","2",4,"boosting",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","on",0,"boosting
 + phasing",1000,1873.76176995456,1,1.42250875913707,0,60.0151
"117","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,1510.51373656115,0,2.93611343889207,0,60.0405
"118","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,1570.95483778834,0,2.68527757811509,0,60.2207
"119","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","off",0,"boosting
 + combining",1000,1862.3110771953,0,1.49482339047346,0,60.0179
"120","v0.27.5-sampa","2",4,"boosting
 + combining",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,1829.92558244892,17,1.53547529762988,0,60.0396
"121","v0.27.5-sampa","2",8,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,2053.51361582165,0,5.55359539479003,0,60.2314
"122","v0.27.5-sampa","2",8,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,2642.20794353631,0,3.86120911244393,0,60.074
"123","v0.27.5-sampa","2",8,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,1687.78576958452,33,7.18430234837496,0,60.4508
"124","v0.27.5-sampa","2",8,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,2797.44146399936,0,3.53430934952092,0,60.0656
"125","v0.27.5-sampa","2",8,"r/w locks",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","off",0,"r/w locks",1000,3782.62633248436,0,1.41541260855807,0,60.1508
"126","v0.27.5-sampa","2",8,"boosting",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","off",0,"boosting",1000,3832.09988437457,0,1.45220166255087,0,60.0214
"127","v0.27.5-sampa","2",8,"r/w locks",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","on",0,"r/w locks
 + phasing",1000,3587.92220232393,30,1.6937327625433,0,60.0275
"128","v0.27.5-sampa","2",8,"boosting",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","on",0,"boosting
 + phasing",1000,3860.82128968406,5,1.35733952476717,0,60.0178
"129","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,2681.13722618017,0,3.77480878116619,0,60.076
"130","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,2550.11951448489,18,4.09627811647368,0,60.0764
"131","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","off",0,"boosting
 + combining",1000,3830.64154254736,0,1.4487444249692,0,60.1706
"132","v0.27.5-sampa","2",8,"boosting
 + combining",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,3787.21943807645,46,1.4509981611663,0,60.0224
"133","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"r/w locks",1000,1392.09474300894,0,20.4888935262474,0,61.9613
"134","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting",1000,3424.5989373609,0,7.3842635637074,0,62.1848
"135","v0.27.5-sampa","2",16,"r/w locks",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"r/w locks
 + phasing",1000,1980.47003314719,42,13.9417973462002,0,60.2766
"136","v0.27.5-sampa","2",16,"boosting",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + phasing",1000,3961.69946273773,3,6.2105595953209,0,60.678
"137","v0.27.5-sampa","2",16,"r/w locks",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","off",0,"r/w locks",1000,7612.86818967786,0,1.50616846315771,0,60.0302
"138","v0.27.5-sampa","2",16,"boosting",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","off",0,"boosting",1000,7634.60721691553,0,1.62070605482811,0,60.0395
"139","v0.27.5-sampa","2",16,"r/w locks",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","on",0,"r/w locks
 + phasing",1000,5795.47190869412,76,2.95039977074079,0,60.2108
"140","v0.27.5-sampa","2",16,"boosting",50,"16","read_heavy","read-heavy: ~14% (re)post","-1","on",0,"boosting
 + phasing",1000,7705.24432442679,94,1.551572332473,0,60.1393
"141","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","off",0,"boosting
 + combining",1000,2984.39185499873,0,8.91871750819965,0,60.0712
"142","v0.27.5-sampa","2",16,"boosting
 + combining",50,"16","geom_repost","post-heavy: ~45% (re)post","-1","on",0,"boosting
 + combining
 + phasing",1000,4406.97206049288,5,5.44743739849681,0,60.0798
