"","name","nclients","nthreads","cc","rate","scale","mix","workload","alpha","phasing","async","cc_ph","timeout_scaling","throughput","op_timeouts","avg_latency_ms","txn_failed","total_time"
"1","v0.30-sampa","4",4,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,891.582166371998,60,16.266750760555,0,60.4633
"2","v0.30-sampa","4",4,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,3924.47296058662,1,3.1270553064275,0,60.005
"3","v0.30-sampa","4",4,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,4410.80144596778,0,2.41746986131674,0,60.029
"4","v0.30-sampa","4",4,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,4932.66161545484,30,1.74730144148282,0,60.0252
"5","v0.30-sampa","4",4,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,5680.06278963971,0,1.37908818869917,0,60.0099
"6","v0.30-sampa","4",4,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,5698.14734898787,0,1.12535089360906,0,60.0167
"7","v0.30-sampa","4",4,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,3859.1801841736,9,3.18609230344065,0,60.0086
"8","v0.30-sampa","4",4,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,5677.44343736825,0,1.35933500833588,0,60.0087
"9","v0.30-sampa","4",8,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,1002.47944322208,237,27.8833631722034,0,60.1748
"10","v0.30-sampa","4",8,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,6137.79150960061,2,4.61107551288595,0,60.0066
"11","v0.30-sampa","4",8,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,8596.7378702877,0,2.76296841697346,0,60.0344
"12","v0.30-sampa","4",8,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,8499.90532851007,36,2.34095403349982,0,60.2082
"13","v0.30-sampa","4",8,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,12205.121710614,2,1.35400931675323,0,60.0112
"14","v0.30-sampa","4",8,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,12232.5587594378,0,0.97453190457772,0,60.0244
"15","v0.30-sampa","4",8,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,6503.62445633155,23,4.31432114708565,0,60.009
"16","v0.30-sampa","4",8,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,11994.9276557738,14,1.43026467139737,0,60.0117
"17","v0.30-sampa","4",16,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,1210.93820958571,632,33.3750818241327,10,60.5547
"18","v0.30-sampa","4",16,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,6937.4063711759,12,8.85616833205227,0,60.0109
"19","v0.30-sampa","4",16,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,10217.3684938101,0,5.7750790597594,0,60.0409
"20","v0.30-sampa","4",16,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,11613.2849427179,297,3.51198533639205,2,60.5076
"21","v0.30-sampa","4",16,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,14883.4744703612,1,3.83372518461793,0,60.0126
"22","v0.30-sampa","4",16,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,22541.6260609544,0,2.05474673721862,0,60.0285
"23","v0.30-sampa","4",16,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,7740.44835281969,44,7.83472475642924,0,60.042
"24","v0.30-sampa","4",16,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,17802.4391422511,4,3.02998944191932,0,60.0129
"25","v0.30-sampa","4",32,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,528.923160409974,1343,45.3756412377958,47,45.7004
"26","v0.30-sampa","4",32,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,7329.79556676052,33,17.239198105074,0,60.1321
"27","v0.30-sampa","4",32,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,10332.7593614591,0,12.0814987203373,0,60.0494
"28","v0.30-sampa","4",32,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,14715.5224043121,938,4.96064687125809,17,60.6111
"29","v0.30-sampa","4",32,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,18809.1437201508,8,6.43406020651087,0,60.3868
"30","v0.30-sampa","4",32,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,26088.4599048944,0,4.52964671151086,0,60.0385
"31","v0.30-sampa","4",32,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,10824.6134935146,103,11.2224990809199,1,45.2321
"32","v0.30-sampa","4",32,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,17814.6205968603,91,6.91586338924493,0,60.0509
"33","v0.30-sampa","4",64,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,2051.17213840449,2986,48.0725331961547,80,60.6541
"34","v0.30-sampa","4",64,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,7453.68308652501,159,33.7242690500093,0,60.4045
"35","v0.30-sampa","4",64,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,10560.9664325838,0,23.8959163597841,0,60.0642
"36","v0.30-sampa","4",64,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,18727.5156273194,2180,7.41854460011202,48,60.631
"37","v0.30-sampa","4",64,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,18581.0450546521,33,13.6584884680225,0,60.016
"38","v0.30-sampa","4",64,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,27154.5565661645,0,9.18652341354527,0,60.0518
"39","v0.30-sampa","4",64,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,8518.91189692283,446,29.7166442336868,0,60.3509
"40","v0.30-sampa","4",64,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,18932.9001624391,314,13.2621260119676,0,60.0225
"41","v0.30-sampa","4",96,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,2508.47345862183,4570,58.0576220393786,127,60.66
"42","v0.30-sampa","4",96,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,6761.79941979839,274,55.080173570638,3,60.3928
"43","v0.30-sampa","4",96,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,14261.2661979674,0,26.6037571481018,0,45.0751
"44","v0.30-sampa","4",96,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,20336.8009352467,3466,10.126191047603,81,60.6471
"45","v0.30-sampa","4",96,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,18583.1203915692,77,20.3206460126671,0,60.1886
"46","v0.30-sampa","4",96,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,36098.3577452286,0,10.3849029135764,0,45.06
"47","v0.30-sampa","4",96,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,9247.61430766235,1287,41.1988451458687,0,60.0769
"48","v0.30-sampa","4",96,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,18518.3828685029,912,20.3242152977735,0,60.6135
"49","v0.30-sampa","4",4,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,790.463449530442,63,18.7450865110029,0,60.2482
"50","v0.30-sampa","4",4,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,3799.21781397837,3,3.29026825032018,0,60.0113
"51","v0.30-sampa","4",4,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,4567.04613221659,0,2.25168509818797,0,60.0318
"52","v0.30-sampa","4",4,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,4852.21141316483,32,1.82405868373697,0,60.0114
"53","v0.30-sampa","4",4,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,5700.71781336852,0,1.33630294740042,0,60.0156
"54","v0.30-sampa","4",4,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,5757.16630151365,0,1.16144790304097,0,60.0205
"55","v0.30-sampa","4",4,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,3827.9731887222,10,3.22981680133742,0,60.0046
"56","v0.30-sampa","4",4,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,5668.13979376221,0,1.34310981489757,0,60.0084
"57","v0.30-sampa","4",8,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,921.821655755673,249,28.5465191464904,1,60.3978
"58","v0.30-sampa","4",8,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,5984.20630781203,11,4.73116507017153,0,60.0113
"59","v0.30-sampa","4",8,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,8542.69381446046,0,2.75926344769496,0,60.0368
"60","v0.30-sampa","4",8,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,8995.52113464589,34,2.11001207702624,0,60.0152
"61","v0.30-sampa","4",8,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,12081.9447036553,6,1.36468556737999,0,60.0112
"62","v0.30-sampa","4",8,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,12352.7363540492,0,0.981015628793233,0,60.0233
"63","v0.30-sampa","4",8,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,6438.20664717008,33,4.34854539807433,0,60.0105
"64","v0.30-sampa","4",8,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,12059.8684254377,7,1.39801473473606,0,60.0116
"65","v0.30-sampa","4",16,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,1103.74496681936,635,38.7291367766619,8,60.6227
"66","v0.30-sampa","4",16,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,6993.78263035896,17,8.75772709510784,0,60.0093
"67","v0.30-sampa","4",16,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,9636.38453197688,0,6.19444271600329,0,60.0387
"68","v0.30-sampa","4",16,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,11773.4636408812,256,3.69616919258713,1,60.37
"69","v0.30-sampa","4",16,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,17034.4313896697,1,3.22443341889438,0,60.0121
"70","v0.30-sampa","4",16,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,23067.6326490495,0,1.9485036686117,0,60.0287
"71","v0.30-sampa","4",16,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,7876.11547507878,53,7.72517541634965,0,60.0753
"72","v0.30-sampa","4",16,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,17687.9394807878,82,3.03519091419506,0,60.014
"73","v0.30-sampa","4",32,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,1494.20340754884,1436,40.0902670492165,33,60.6477
"74","v0.30-sampa","4",32,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,7374.65947999367,35,17.1364794765666,0,60.0185
"75","v0.30-sampa","4",32,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,10416.5278906489,0,11.9626538768985,0,60.0488
"76","v0.30-sampa","4",32,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,15232.5711834769,936,4.9928089342494,16,60.618
"77","v0.30-sampa","4",32,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,17142.2676295384,5,7.22450437578139,0,60.098
"78","v0.30-sampa","4",32,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,25565.0033229121,0,4.56165497399118,0,60.0377
"79","v0.30-sampa","4",32,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,7932.28415992535,160,15.933201697265,0,60.0155
"80","v0.30-sampa","4",32,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,17917.1759220714,57,6.80822589998662,0,60.055
"81","v0.30-sampa","4",64,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,2081.24397101139,2968,48.1739240666793,81,60.6445
"82","v0.30-sampa","4",64,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,7666.66832443938,134,32.8639386941367,0,60.3219
"83","v0.30-sampa","4",64,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,10764.9813778555,0,23.3785974115959,0,60.0629
"84","v0.30-sampa","4",64,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,18882.553710696,2174,7.17350909179817,53,60.649
"85","v0.30-sampa","4",64,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,16106.2200510507,18,15.8059577355805,0,60.0188
"86","v0.30-sampa","4",64,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,25112.2590701532,0,10.0046950972044,0,60.0486
"87","v0.30-sampa","4",64,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,8625.50359169308,544,29.3594437436544,0,60.2919
"88","v0.30-sampa","4",64,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,23923.5573918016,142,10.5273222524876,0,45.1162
"89","v0.30-sampa","4",96,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,2484.38890903696,4617,55.4529288425299,129,60.662
"90","v0.30-sampa","4",96,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,9959.56342503042,858,30.8933043913842,35,45.7012
"91","v0.30-sampa","4",96,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,10931.5120028365,543,34.1190086067746,0,60.0733
"92","v0.30-sampa","4",96,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,19619.430795106,3398,10.8243125126067,75,60.646
"93","v0.30-sampa","4",96,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,19083.1488040674,56,19.8174793033944,0,60.1079
"94","v0.30-sampa","4",96,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,25734.4464387398,1,14.7470264282978,0,60.0602
"95","v0.30-sampa","4",96,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,8275.97399908914,934,45.6467169877773,0,60.3825
"96","v0.30-sampa","4",96,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,18368.3146753343,464,20.5122179944596,0,60.6085
"97","v0.30-sampa","4",4,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,748.5213879858,77,19.3439219165927,0,60.2254
"98","v0.30-sampa","4",4,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,3812.01244540138,5,3.25527226943658,0,60.0061
"99","v0.30-sampa","4",4,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,4402.56685347212,0,2.40815523400133,0,60.0268
"100","v0.30-sampa","4",4,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,4942.83324502561,16,1.72516315193355,0,60.0174
"101","v0.30-sampa","4",4,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,5703.69691465518,0,1.29840245883439,0,60.0095
"102","v0.30-sampa","4",4,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,5761.64159434319,0,1.09580234346986,0,60.0197
"103","v0.30-sampa","4",4,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,3879.69117914176,15,3.14993814858085,0,60.0089
"104","v0.30-sampa","4",4,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,5686.09970088069,0,1.33123498036457,0,60.0095
"105","v0.30-sampa","4",8,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,910.613141337913,237,29.4598868417235,1,60.557
"106","v0.30-sampa","4",8,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,6295.90381359886,10,4.48030487482136,0,60.0168
"107","v0.30-sampa","4",8,"r/w locks",50,"16","geom_repost","post-heavy","-1","off",0,"without
transactions",500,8683.7892716924,0,2.70952965548991,0,60.0337
"108","v0.30-sampa","4",8,"r/w locks",50,"16","2read2heavy","read-heavy","-1","on",0,"r/w locks
 + phasing",500,7775.27281688218,52,2.66457946086703,0,60.0586
"109","v0.30-sampa","4",8,"boosting",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + phasing",500,12045.9192430557,5,1.39704954680773,0,60.0097
"110","v0.30-sampa","4",8,"r/w locks",50,"16","2read2heavy","read-heavy","-1","off",0,"without
transactions",500,12252.489391867,0,1.01374936773576,0,60.0247
"111","v0.30-sampa","4",8,"boosting
 + combining",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,6567.90386613733,40,4.2337322515213,0,60.0496
"112","v0.30-sampa","4",8,"boosting
 + combining",50,"16","2read2heavy","read-heavy","-1","on",0,"boosting
 + combining
 + phasing",500,11853.8415011089,1,1.31041326960922,0,60.0143
"113","v0.30-sampa","4",16,"r/w locks",50,"16","geom_repost","post-heavy","-1","on",0,"r/w locks
 + phasing",500,1160.07226917957,633,37.5155173395592,8,60.5514
"114","v0.30-sampa","4",16,"boosting",50,"16","geom_repost","post-heavy","-1","on",0,"boosting
 + phasing",500,6938.21574204445,10,8.82741700529019,0,60.1561
